fuel_id,frac_A,frac_B,phi,temperature_K,pressure_bar,lbv_cm_per_s,source,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,300,1,28.15085,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,350,1,36.81405,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,400,1,47.04219,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,450,1,58.97989,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,500,1,72.79125,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,300,2,21.15744,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,350,2,28.24035,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,400,2,36.4713,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,450,2,46.38352,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,500,2,58.00454,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,300,3,17.30145,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,350,3,23.31946,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,400,3,30.56155,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,450,3,39.22078,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,500,3,49.48811,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,300,4,14.95663,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,350,4,20.2427,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,400,4,26.69632,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,450,4,34.46918,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,500,4,43.7739,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,300,5,13.27265,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,350,5,18.08302,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,400,5,23.94489,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,450,5,31.05265,simulated_data,,,
Dimethyl Ether_Carbondioxide,0.7,0.3,1.4,500,5,39.60607,simulated_data,,,
,,,,,,,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,300,1,16.11,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,350,1,21.86,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,400,1,28.89,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,450,1,37.43,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,500,1,47.67,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,550,1,59.85,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,600,1,74.22,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,650,1,91.05,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,700,1,110.58,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,750,1,133.06,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,300,2,11.34,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,350,2,15.56,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,400,2,20.77,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,450,2,27.17,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,500,2,34.93,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,550,2,44.28,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,600,2,55.4,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,650,2,68.61,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,700,2,84.18,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,750,2,102.38,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,300,3,9.01,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,350,3,12.46,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,400,3,16.77,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,450,3,22.08,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,500,3,28.57,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,550,3,36.39,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,600,3,45.8,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,650,3,57.03,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,700,3,70.33,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,750,3,85.97,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,300,4,7.57,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,350,4,10.55,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,400,4,14.28,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,450,4,18.9,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,500,4,24.57,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,550,4,31.44,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,600,4,39.73,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,650,4,49.65,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,700,4,61.46,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,750,4,75.37,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,300,5,6.59,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,350,5,9.23,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,400,5,12.55,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,450,5,16.69,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,500,5,21.77,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,550,5,27.97,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,600,5,35.46,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,650,5,44.45,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,700,5,55.14,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.7,750,5,67.84,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,300,1,22.83,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,350,1,30.18,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,400,1,38.94,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,450,1,49.3,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,500,1,61.42,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,550,1,75.54,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,600,1,91.82,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,650,1,110.52,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,700,1,131.81,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,750,1,156.03,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,300,2,16.68,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,350,2,22.23,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,400,2,28.92,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,450,2,36.91,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,500,2,46.38,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,550,2,57.54,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,600,2,70.6,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,650,2,85.8,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,700,2,103.36,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,750,2,123.54,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,300,3,13.63,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,350,3,18.26,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,400,3,23.88,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,450,3,30.61,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,500,3,38.64,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,550,3,48.16,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,600,3,59.36,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,650,3,72.48,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,700,3,87.73,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,750,3,105.38,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,300,4,11.73,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,350,4,15.78,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,400,4,20.7,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,450,4,26.63,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,500,4,33.72,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,550,4,42.17,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,600,4,52.15,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,650,4,63.85,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,700,4,77.53,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,750,4,93.45,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,300,5,10.41,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,350,5,14.04,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,400,5,18.48,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,450,5,23.83,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,500,5,30.26,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,550,5,37.93,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,600,5,47.02,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,650,5,57.69,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,700,5,70.22,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.8,750,5,84.84,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,300,1,28.42,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,350,1,36.94,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,400,1,46.9,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,450,1,58.47,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,500,1,71.78,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,550,1,87.02,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,600,1,104.41,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,650,1,124.09,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,700,1,146.3,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,750,1,171.23,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,300,2,21.16,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,350,2,27.75,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,400,2,35.54,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,450,2,44.7,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,500,2,55.38,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,550,2,67.77,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,600,2,82.07,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,650,2,98.48,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,700,2,117.22,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,750,2,138.46,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,300,3,17.5,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,350,3,23.05,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,400,3,29.66,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,450,3,37.47,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,500,3,46.65,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,550,3,57.36,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,600,3,69.8,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,650,3,84.16,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,700,3,100.67,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,750,3,119.56,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,300,4,15.19,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,350,4,20.08,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,400,4,25.93,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,450,4,32.85,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,500,4,41.03,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,550,4,50.61,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,600,4,61.77,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,650,4,74.71,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,700,4,89.67,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,750,4,106.88,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,300,5,13.59,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,350,5,18,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,400,5,23.29,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,450,5,29.59,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,500,5,37.04,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,550,5,45.8,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,600,5,56,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,650,5,67.91,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,700,5,81.71,simulated_data,,,
Methane_Ammonia,0.9,0.1,0.9,750,5,97.62,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,300,1,31.76,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,350,1,40.86,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,400,1,51.39,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,450,1,63.46,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,500,1,77.21,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,550,1,92.85,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,600,1,110.53,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,650,1,130.38,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,700,1,152.69,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,750,1,177.61,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,300,2,23.93,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,350,2,31.09,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,400,2,39.46,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,450,2,49.2,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,500,2,60.46,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,550,2,73.38,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,600,2,88.18,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,650,2,105.03,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,700,2,124.14,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,750,2,145.66,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,300,3,19.87,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,350,3,25.95,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,400,3,33.13,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,450,3,41.51,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,500,3,51.28,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,550,3,62.59,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,600,3,75.6,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,650,3,90.5,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,700,3,107.53,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,750,3,126.87,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,300,4,17.3,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,350,4,22.68,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,400,4,29.05,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,450,4,36.54,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,500,4,45.29,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,550,4,55.47,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,600,4,67.22,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,650,4,80.76,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,700,4,96.31,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,750,4,114.07,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,300,5,15.5,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,350,5,20.38,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,400,5,26.17,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,450,5,33.01,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,500,5,41.02,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,550,5,50.35,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,600,5,61.17,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,650,5,73.69,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,700,5,88.11,simulated_data,,,
Methane_Ammonia,0.9,0.1,1,750,5,104.63,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,300,1,31.59,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,350,1,40.58,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,400,1,50.95,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,450,1,62.8,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,500,1,76.29,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,550,1,91.58,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,600,1,108.82,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,650,1,128.18,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,700,1,149.88,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,750,1,174.1,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,300,2,23.69,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,350,2,30.81,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,400,2,39.13,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,450,2,48.78,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,500,2,59.91,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,550,2,72.66,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,600,2,87.24,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,650,2,103.83,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,700,2,122.55,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,750,2,143.64,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,300,3,19.54,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,350,3,25.61,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,400,3,32.75,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,450,3,41.1,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,500,3,50.81,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,550,3,62.01,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,600,3,74.92,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,650,3,89.66,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,700,3,106.48,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,750,3,125.55,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,300,4,16.92,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,350,4,22.28,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,400,4,28.64,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,450,4,36.11,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,500,4,44.83,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,550,4,54.97,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,600,4,66.67,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,650,4,80.13,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,700,4,95.55,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,750,4,113.14,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,300,5,15.09,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,350,5,19.95,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,400,5,25.73,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,450,5,32.57,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,500,5,40.57,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,550,5,49.89,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,600,5,60.7,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,650,5,73.18,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,700,5,87.53,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.1,750,5,103.96,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,300,1,26.57,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,350,1,34.69,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,400,1,44.13,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,450,1,55.06,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,500,1,67.58,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,550,1,81.83,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,600,1,98.01,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,650,1,116.23,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,700,1,136.69,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,750,1,159.6,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,300,2,18.92,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,350,2,25.22,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,400,2,32.72,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,450,2,41.55,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,500,2,51.83,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,550,2,63.73,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,600,2,77.41,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,650,2,93.04,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,700,2,110.83,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,750,2,130.89,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,300,3,15.08,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,350,3,20.33,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,400,3,26.68,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,450,3,34.24,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,500,3,43.16,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,550,3,53.6,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,600,3,65.69,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,650,3,79.65,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,700,3,95.57,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,750,3,113.77,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,300,4,12.82,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,350,4,17.37,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,400,4,22.94,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,450,4,29.63,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,500,4,37.59,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,550,4,46.98,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,600,4,57.93,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,650,4,70.63,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,700,4,85.27,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,750,4,102.07,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,300,5,11.38,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,350,5,15.43,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,400,5,20.42,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,450,5,26.46,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,500,5,33.71,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,550,5,42.3,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,600,5,52.39,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,650,5,64.15,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,700,5,77.78,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.2,750,5,93.47,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,300,1,17.97,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,350,1,24.36,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,400,1,32.04,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,450,1,41.15,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,500,1,51.84,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,550,1,64.29,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,600,1,78.63,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,650,1,95,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,700,1,113.62,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,750,1,134.63,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,300,2,12.29,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,350,2,16.86,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,400,2,22.56,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,450,2,29.57,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,500,2,38.03,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,550,2,48.1,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,600,2,59.96,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,650,2,73.78,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,700,2,89.76,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,750,2,108.07,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,300,3,10.16,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,350,3,13.78,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,400,3,18.36,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,450,3,24.1,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,500,3,31.16,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,550,3,39.73,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,600,3,49.97,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,650,3,62.08,simulated_data,,,
Methane_Ammonia,0.9,0.1,1.3,700,3,76.27,simulated_data,,,
